18551.036, 1.0283, 0.9323
18553.171, 0.8872, 1.0131
18555.306, 0.8859, 0.8272
18557.443, 0.9110, 0.8315
18559.578, 0.9384, 1.0181
18561.711, 1.0403, 1.2053
18563.850, 1.0843, 1.2895
18565.985, 1.2737, 1.2115
18568.118, 1.0630, 0.9695
18570.255, 0.8968, 0.9235
18572.390, 0.9460, 1.1868
18574.527, 1.0861, 1.1327
18576.662, 0.9944, 0.8820
18578.797, 1.0040, 0.9411
18580.932, 1.0717, 0.9804
18583.069, 1.0366, 1.0596
18585.204, 0.9754, 1.0829
18587.339, 0.8223, 0.7645
18589.474, 0.9330, 0.8526
18591.609, 1.0213, 1.0522
18593.746, 0.7856, 0.9259
18595.881, 0.8288, 0.7483
18598.016, 1.1038, 1.0803
18600.151, 1.5302, 1.6660
18602.287, 0.9905, 1.1092
18604.424, 0.0035, 1.0592
18606.558, 0.1317, 1.0123
18608.693, 0.0733, 1.4391
18610.831, 1.1711, 1.3257
18612.964, 0.9636, 1.0985
18615.099, 0.7755, 1.0488
18617.236, 0.8086, 1.1196
18619.369, 0.9563, 1.4014
18621.506, 1.1252, 1.5852
18623.643, 0.9810, 1.5627
18625.776, 0.9301, 1.4961
18627.911, 1.0872, 1.6651
18630.050, 1.0289, 1.6233
18632.183, 1.0649, 1.7432
18634.320, 1.2008, 1.7370
18636.455, 1.3111, 1.7424
18638.588, 0.9844, 1.5071
18640.727, 1.1188, 1.4880
18642.862, 1.2678, 1.6155
18644.995, 0.9443, 1.2739
18647.132, 1.2077, 1.5658
18649.269, 1.0202, 1.4177
18651.402, 1.0193, 1.5329
18653.539, 0.9256, 1.4553
18655.674, 1.1792, 1.7765
18657.811, 1.0194, 1.4899
18659.946, 1.0440, 1.6226
18662.081, 1.2609, 1.8769
18664.216, 1.1681, 1.6704
18666.351, 1.0642, 1.5011
18668.487, 1.2312, 2.0192
18670.622, 0.6630, 1.3095
18672.757, 0.6964, 1.2957
18674.892, 1.1272, 1.4850
18677.029, 0.9775, 1.5236
18679.164, 0.9793, 1.4967
18681.299, 1.1965, 1.5636
18683.434, 1.0461, 1.4732
18685.569, 1.1228, 1.7000
18687.708, 1.2128, 1.9196
18689.841, 1.1557, 1.9416
18691.976, 0.9843, 1.6916
18694.113, 1.2421, 2.2685
18696.248, 1.1269, 1.9348
18698.383, 1.3300, 1.8412
18700.520, 1.2651, 1.6870
18702.653, 1.0161, 1.4694
18704.788, 1.2800, 2.0742
18706.927, 1.1420, 1.8613
18709.060, 0.9269, 1.9818
18711.195, 0.7941, 1.6761
18713.332, 1.0863, 1.6554
18715.467, 1.3011, 2.3244
18717.604, 1.0536, 1.8226
18719.739, 0.7750, 1.3706
18721.872, 1.0554, 1.8069
18724.011, 1.7173, 2.9243
18726.146, 1.0439, 1.7999
18728.279, 0.9071, 1.7866
18730.416, 0.8216, 1.4647
18732.551, 0.9401, 1.8969
18734.686, 0.9401, 2.1251
18736.822, 1.0546, 2.1674
18738.957, 1.3417, 3.0490
18741.092, 1.0820, 2.7937
18743.229, 1.1380, 3.1778
18745.364, 0.7232, 3.1251
18747.499, 1.7138, 6.5429
18749.634, 1.1724, 7.1885
18751.769, 0.8058, 5.5063
18753.906, 1.9284, 10.2027
18756.041, 0.8774, 7.3582
18758.176, 0.2003, 3.8762
18760.311, 1.3382, 5.8351
18762.448, 1.9372, 6.0467
18764.583, 1.5539, 5.7774
18766.718, 1.7215, 4.8138
18768.853, 1.1705, 4.0438
18770.988, 1.3587, 4.7622
18773.125, 1.3452, 5.2789
18775.260, 0.9217, 3.6691
18777.397, 1.8503, 6.1507
18779.530, 1.6050, 4.3400
18781.667, 1.4345, 4.9643
18783.802, 1.0555, 5.1486
18785.937, 1.1923, 5.0024
18788.072, 2.0028, 8.8689
18790.210, 2.1450, 12.0433
18792.344, 1.5157, 7.0377
18794.479, 1.3800, 6.0307
18796.614, 2.1834, 13.9349
18798.749, 1.8365, 17.8771
18800.887, 0.9401, 4.7063
18803.022, 1.2033, 6.1767
18805.156, 3.7952, 24.9042
18807.292, 2.9143, 13.4788
18809.426, 1.0315, 4.0429
18811.562, 0.3184, 3.8712
18813.699, 0.1849, 7.7406
18815.834, 2.4739, 49.7582
18817.967, 1.8802, 17.7336
18820.106, 1.5383, 12.5971
18822.239, 1.6963, 7.9875
18824.376, 0.8859, 5.3207
18826.511, 3.1819, 44.4413
18828.648, -1.5668, 38.8800
18830.783, -0.3419, 14.5978
18832.918, 0.2564, 10.8146
18835.051, 1.7298, 14.8187
18837.188, 1.1415, 10.7561
18839.325, 0.5806, 7.4456
18841.460, 6.7291, 120.1568
18843.595, 12.6486, 384.1410
18845.730, 12.2936, 316.0341
18847.863, -8.1475, 457.5310
18850.002, -0.2293, 11.5687
18852.137, 1.4556, 10.8525
18854.272, 1.1677, 6.4214
18856.407, 0.9777, 7.6033
18858.544, 2.0248, 15.7745
18860.679, 1.9631, 11.8174
18862.814, 2.2327, 27.3978
18864.949, 7.7420, 153.7036
18867.085, 2.8203, 29.1027
18869.220, -0.2969, 6.2959
18871.355, -3.3426, 133.8271
18873.490, 6.8371, 210.6984
18875.625, -7.8341, 146.8370
18877.762, 0.6267, 34.1550
18879.897, -3.7604, 166.6679
18882.032, 3.0441, 53.0390
18884.169, 3.0767, 102.1487
18886.304, 1.8195, 24.6538
18888.439, 4.7005, 203.6591
18890.576, -3.6498, 76.4133
18892.709, -0.8678, 21.1428
18894.844, 3.9693, 51.8195
18896.983, 1.1415, 21.5123
18899.116, 14.3578, 435.4306
18901.251, -1.1042, 9.4385
18903.388, 1.8802, 37.1562
18905.523, -2.1081, 25.5162
18907.660, 4.9569, 155.5435
